# dimension of H = 6
# flow parameter s, norm of off-diagonal elements of H, vectorized elements of H (N*N elements)
3.03	2.97467e-06	1.41677	-8.49244e-07	-2.2472e-15	-2.2472e-15	-5.14839e-22	-9.0446e-29	-8.49244e-07	3.47067	-8.97692e-07	-8.97692e-07	3.37435e-15	7.31519e-22	-2.2472e-15	-8.97692e-07	5.5	2.95561e-11	-7.77389e-07	-3.16426e-15	-2.2472e-15	-8.97692e-07	2.95561e-11	5.5	-7.77389e-07	-3.16426e-15	-5.14839e-22	3.37435e-15	-7.77389e-07	-7.77389e-07	7.54944	-9.39546e-07	-9.0446e-29	7.31519e-22	-3.16426e-15	-3.16426e-15	-9.39546e-07	9.56312	
3.131	1.95736e-06	1.41677	-5.54617e-07	-9.68198e-16	-9.68198e-16	-1.4513e-22	-1.69283e-29	-5.54617e-07	3.47067	-5.92228e-07	-5.92228e-07	1.45652e-15	2.09647e-22	-9.68198e-16	-5.92228e-07	5.5	2.96117e-11	-5.0863e-07	-1.37459e-15	-9.68198e-16	-5.92228e-07	2.96117e-11	5.5	-5.0863e-07	-1.37459e-15	-1.4513e-22	1.45652e-15	-5.0863e-07	-5.0863e-07	7.54944	-6.23814e-07	-1.69283e-29	2.09647e-22	-1.37459e-15	-1.37459e-15	-6.23814e-07	9.56312	
3.232	1.28805e-06	1.41677	-3.62205e-07	-4.17145e-16	-4.17145e-16	-4.09114e-23	-3.16837e-30	-3.62205e-07	3.47067	-3.90707e-07	-3.90707e-07	6.28698e-16	6.00828e-23	-4.17145e-16	-3.90707e-07	5.5	2.96371e-11	-3.32787e-07	-5.97136e-16	-4.17145e-16	-3.90707e-07	2.96371e-11	5.5	-3.32787e-07	-5.97136e-16	-4.09114e-23	6.28698e-16	-3.32787e-07	-3.32787e-07	7.54944	-4.14182e-07	-3.16837e-30	6.00828e-23	-5.97136e-16	-5.97136e-16	-4.14182e-07	9.56312	
3.333	8.47672e-07	1.41677	-2.36546e-07	-1.79725e-16	-1.79725e-16	-1.15327e-23	-5.93006e-31	-2.36546e-07	3.47067	-2.57758e-07	-2.57758e-07	2.71374e-16	1.72192e-23	-1.79725e-16	-2.57758e-07	5.5	2.96487e-11	-2.17736e-07	-2.59403e-16	-1.79725e-16	-2.57758e-07	2.96487e-11	5.5	-2.17736e-07	-2.59403e-16	-1.15327e-23	2.71374e-16	-2.17736e-07	-2.17736e-07	7.54944	-2.74997e-07	-5.93006e-31	1.72192e-23	-2.59403e-16	-2.59403e-16	-2.74997e-07	9.56312	
3.434	5.57898e-07	1.41677	-1.54481e-07	-7.74341e-17	-7.74341e-17	-3.251e-24	-1.1099e-31	-1.54481e-07	3.47067	-1.70049e-07	-1.70049e-07	1.17137e-16	4.93487e-24	-7.74341e-17	-1.70049e-07	5.5	2.9654e-11	-1.4246e-07	-1.12687e-16	-7.74341e-17	-1.70049e-07	2.9654e-11	5.5	-1.4246e-07	-1.12687e-16	-3.251e-24	1.17137e-16	-1.4246e-07	-1.4246e-07	7.54944	-1.82585e-07	-1.1099e-31	4.93487e-24	-1.12687e-16	-1.12687e-16	-1.82585e-07	9.56312	
3.535	3.67209e-07	1.41677	-1.00887e-07	-3.33622e-17	-3.33622e-17	-9.1644e-25	-2.07733e-32	-1.00887e-07	3.47067	-1.12185e-07	-1.12185e-07	5.05614e-17	1.41429e-24	-3.33622e-17	-1.12185e-07	5.5	2.96564e-11	-9.3209e-08	-4.89526e-17	-3.33622e-17	-1.12185e-07	2.96564e-11	5.5	-9.3209e-08	-4.89526e-17	-9.1644e-25	5.05614e-17	-9.3209e-08	-9.3209e-08	7.54944	-1.21228e-07	-2.07733e-32	1.41429e-24	-4.89526e-17	-4.89526e-17	-1.21228e-07	9.56312	
3.636	2.41716e-07	1.41677	-6.58866e-08	-1.4374e-17	-1.4374e-17	-2.58339e-25	-3.88802e-33	-6.58866e-08	3.47067	-7.40113e-08	-7.40113e-08	2.18245e-17	4.05322e-25	-1.4374e-17	-7.40113e-08	5.5	2.96574e-11	-6.09848e-08	-2.12655e-17	-1.4374e-17	-7.40113e-08	2.96574e-11	5.5	-6.09848e-08	-2.12655e-17	-2.58339e-25	2.18245e-17	-6.09848e-08	-6.09848e-08	7.54944	-8.04894e-08	-3.88802e-33	4.05322e-25	-2.12655e-17	-2.12655e-17	-8.04894e-08	9.56312	
3.737	1.59121e-07	1.41677	-4.30287e-08	-6.19298e-18	-6.19298e-18	-7.28244e-26	-7.27699e-34	-4.30287e-08	3.47067	-4.88269e-08	-4.88269e-08	9.42042e-18	1.16162e-25	-6.19298e-18	-4.88269e-08	5.5	2.96579e-11	-3.99012e-08	-9.23798e-18	-6.19298e-18	-4.88269e-08	2.96579e-11	5.5	-3.99012e-08	-9.23798e-18	-7.28244e-26	9.42042e-18	-3.99012e-08	-3.99012e-08	7.54944	-5.34411e-08	-7.27699e-34	1.16162e-25	-9.23798e-18	-9.23798e-18	-5.34411e-08	9.56312	
3.838	1.04757e-07	1.41677	-2.81008e-08	-2.66822e-18	-2.66822e-18	-2.05288e-26	-1.36199e-34	-2.81008e-08	3.47067	-3.22123e-08	-3.22123e-08	4.06627e-18	3.32909e-26	-2.66822e-18	-3.22123e-08	5.5	2.96581e-11	-2.61066e-08	-4.01308e-18	-2.66822e-18	-3.22123e-08	2.96581e-11	5.5	-2.61066e-08	-4.01308e-18	-2.05288e-26	4.06627e-18	-2.61066e-08	-2.61066e-08	7.54944	-3.54823e-08	-1.36199e-34	3.32909e-26	-4.01308e-18	-4.01308e-18	-3.54823e-08	9.56312	
3.939	6.89717e-08	1.41677	-1.83518e-08	-1.14959e-18	-1.14959e-18	-5.78695e-27	-2.54917e-35	-1.83518e-08	3.47067	-2.12512e-08	-2.12512e-08	1.75518e-18	9.54086e-27	-1.14959e-18	-2.12512e-08	5.5	2.96582e-11	-1.7081e-08	-1.74332e-18	-1.14959e-18	-2.12512e-08	2.96582e-11	5.5	-1.7081e-08	-1.74332e-18	-5.78695e-27	1.75518e-18	-1.7081e-08	-1.7081e-08	7.54944	-2.35586e-08	-2.54917e-35	9.54086e-27	-1.74332e-18	-1.74332e-18	-2.35586e-08	9.56312	
